year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,20,1550,14.0,1752,21.0,UA,N29717,1710,LGA,CLE,75.0,419.0,15.0,50.0
2013,8,12,1451,-1.0,1737,-10.0,UA,N28478,1242,EWR,FLL,147.0,1065.0,14.0,51.0
2013,2,1,1403,-13.0,1614,-36.0,FL,N966AT,349,LGA,ATL,109.0,762.0,14.0,3.0
2013,6,23,2020,-5.0,2231,-1.0,EV,N14902,4536,EWR,CVG,89.0,569.0,20.0,20.0
2013,10,25,1939,-1.0,2250,-2.0,B6,N658JB,161,JFK,SMF,339.0,2521.0,19.0,39.0
2013,3,23,1405,6.0,1518,4.0,EV,N29906,4250,EWR,BUF,52.0,282.0,14.0,5.0
2013,7,9,1502,3.0,1740,-28.0,UA,N18223,1587,EWR,RSW,142.0,1068.0,15.0,2.0
2013,5,9,1301,16.0,1502,7.0,EV,N12157,4567,EWR,MCI,159.0,1092.0,13.0,1.0
2013,8,24,1857,-4.0,2128,-45.0,B6,N192JB,201,JFK,FLL,137.0,1069.0,18.0,57.0
2013,5,25,1629,-3.0,1930,-26.0,B6,N648JB,675,JFK,LAX,325.0,2475.0,16.0,29.0
2013,5,28,807,-13.0,914,-26.0,MQ,N528MQ,4655,LGA,BNA,103.0,764.0,8.0,7.0
2013,9,27,2045,17.0,2325,-15.0,UA,N35407,1680,EWR,MIA,134.0,1085.0,20.0,45.0
2013,4,9,1934,4.0,2222,-13.0,UA,N79279,1574,EWR,FLL,142.0,1065.0,19.0,34.0
2013,10,4,1203,124.0,1321,126.0,EV,N833AS,5711,JFK,IAD,47.0,228.0,12.0,3.0
2013,1,13,2316,140.0,121,141.0,EV,N14203,4348,EWR,MSP,153.0,1008.0,23.0,16.0
2013,3,20,1516,8.0,1811,13.0,UA,N76054,1233,EWR,IAH,207.0,1400.0,15.0,16.0
2013,8,21,1909,9.0,2302,46.0,DL,N718TW,1643,JFK,SEA,330.0,2422.0,19.0,9.0
2013,5,27,724,-6.0,1003,-33.0,B6,N547JB,25,JFK,FLL,140.0,1069.0,7.0,24.0
2013,7,8,604,4.0,714,3.0,EV,N11184,6177,EWR,IAD,45.0,212.0,6.0,4.0
2013,6,2,1637,37.0,1737,17.0,AA,N3HYAA,854,JFK,BOS,38.0,187.0,16.0,37.0
2013,7,11,1314,14.0,1552,-3.0,VX,N642VA,165,EWR,LAX,314.0,2454.0,13.0,14.0
2013,2,3,1931,32.0,2241,16.0,B6,N524JB,171,JFK,SMF,344.0,2521.0,19.0,31.0
2013,4,16,1443,-2.0,1751,-28.0,DL,N717TW,963,JFK,LAX,346.0,2475.0,14.0,43.0
2013,3,29,1319,-11.0,1620,-9.0,B6,N571JB,431,LGA,SRQ,150.0,1047.0,13.0,19.0
2013,6,30,1840,80.0,2133,68.0,AA,N3BHAA,695,JFK,AUS,205.0,1521.0,18.0,40.0
2013,8,25,700,0.0,957,-7.0,DL,N191DN,763,JFK,LAX,314.0,2475.0,7.0,0.0
2013,11,27,917,-3.0,1221,-24.0,VX,N634VA,407,JFK,LAX,329.0,2475.0,9.0,17.0
2013,2,18,1511,-5.0,1712,-16.0,UA,N568UA,555,EWR,DEN,221.0,1605.0,15.0,11.0
2013,3,13,958,-3.0,1230,8.0,EV,N22909,4405,EWR,SAV,119.0,708.0,9.0,58.0
2013,3,24,730,0.0,834,-9.0,B6,N662JB,44,JFK,SYR,47.0,209.0,7.0,30.0
2013,8,24,2112,-3.0,2331,-17.0,DL,N376DA,1729,JFK,LAS,274.0,2248.0,21.0,12.0
2013,4,30,1746,11.0,2031,-19.0,DL,N199DN,17,JFK,LAX,305.0,2475.0,17.0,46.0
2013,8,27,1355,9.0,1457,-1.0,B6,N178JB,1338,JFK,MVY,42.0,173.0,13.0,55.0
2013,6,17,1038,8.0,1413,28.0,VX,N523VA,187,EWR,SFO,360.0,2565.0,10.0,38.0
2013,3,25,1757,53.0,1934,5.0,UA,N38446,1668,EWR,DEN,199.0,1605.0,17.0,57.0
2013,1,25,1051,-1.0,1345,-29.0,UA,N471UA,471,EWR,RSW,161.0,1068.0,10.0,51.0
2013,1,27,1500,1.0,1711,-26.0,B6,N644JB,119,JFK,MSY,164.0,1182.0,15.0,0.0
2013,5,5,1239,39.0,1427,33.0,US,N125UW,1089,JFK,CLT,82.0,541.0,12.0,39.0
2013,11,11,1710,110.0,1855,92.0,EV,N13992,4572,EWR,GSP,91.0,594.0,17.0,10.0
2013,10,9,1700,-7.0,1853,-20.0,B6,N265JB,1119,JFK,CLT,85.0,541.0,17.0,0.0
2013,10,18,2027,32.0,2202,15.0,EV,N137EV,5038,LGA,BHM,131.0,866.0,20.0,27.0
2013,9,25,1503,-6.0,1728,-3.0,UA,N523UA,745,LGA,DEN,217.0,1620.0,15.0,3.0
2013,9,11,544,-1.0,750,-40.0,UA,N17719,1714,LGA,IAH,171.0,1416.0,5.0,44.0
2013,3,10,2021,104.0,2210,98.0,EV,N16541,4451,EWR,CAE,89.0,602.0,20.0,21.0
2013,8,21,1623,-2.0,1803,-12.0,MQ,N711MQ,3411,LGA,RDU,72.0,431.0,16.0,23.0
2013,11,14,1257,-3.0,1543,21.0,DL,N342NW,2043,JFK,ATL,106.0,760.0,12.0,57.0
2013,1,18,1214,-3.0,1537,-19.0,UA,N76269,1227,EWR,PHX,304.0,2133.0,12.0,14.0
2013,7,10,2357,178.0,201,159.0,DL,N983DL,1247,LGA,ATL,100.0,762.0,23.0,57.0
2013,2,2,1542,-3.0,1848,-22.0,AA,N329AA,133,JFK,LAX,339.0,2475.0,15.0,42.0
2013,12,16,1558,-2.0,1836,55.0,UA,N27733,1195,LGA,ORD,123.0,733.0,15.0,58.0
2013,12,3,906,1.0,1146,13.0,FL,N950AT,275,LGA,ATL,120.0,762.0,9.0,6.0
2013,10,28,1722,-7.0,2046,-19.0,VX,N852VA,193,EWR,SFO,361.0,2565.0,17.0,22.0
2013,7,9,1530,91.0,1815,151.0,AA,N4YJAA,337,LGA,ORD,158.0,733.0,15.0,30.0
2013,3,14,803,-7.0,908,-17.0,AA,N3KBAA,1838,JFK,BOS,42.0,187.0,8.0,3.0
2013,4,24,1536,7.0,1747,2.0,UA,N580UA,779,EWR,DEN,219.0,1605.0,15.0,36.0
2013,10,9,701,-9.0,836,-9.0,AA,N568AA,305,LGA,ORD,107.0,733.0,7.0,1.0
2013,6,7,2034,79.0,2302,68.0,DL,N3740C,245,JFK,PHX,265.0,2153.0,20.0,34.0
2013,5,25,1121,-4.0,1237,-28.0,AA,N587AA,327,LGA,ORD,108.0,733.0,11.0,21.0
2013,5,25,1441,-4.0,1735,-30.0,AA,N3JMAA,1925,LGA,MIA,136.0,1096.0,14.0,41.0
2013,2,8,1237,37.0,1419,70.0,US,N742PS,2173,LGA,DCA,54.0,214.0,12.0,37.0
2013,8,26,628,17.0,1106,72.0,B6,N805JB,1403,JFK,SJU,215.0,1598.0,6.0,28.0
2013,8,28,845,-5.0,1112,4.0,UA,N470UA,815,EWR,DEN,214.0,1605.0,8.0,45.0
2013,11,26,2055,40.0,2348,-6.0,DL,N188DN,427,JFK,LAX,318.0,2475.0,20.0,55.0
2013,7,3,1548,8.0,1658,10.0,US,N956UW,1607,LGA,PHL,48.0,96.0,15.0,48.0
2013,7,5,1253,-6.0,1434,-23.0,US,N152UW,1459,LGA,CLT,77.0,544.0,12.0,53.0
2013,6,27,742,-4.0,833,-24.0,EV,N13968,5963,EWR,ALB,32.0,143.0,7.0,42.0
2013,5,21,1009,4.0,1239,-18.0,UA,N87531,1414,EWR,TPA,134.0,997.0,10.0,9.0
2013,4,21,1923,-7.0,2130,-3.0,EV,N31131,4543,EWR,DSM,147.0,1017.0,19.0,23.0
2013,12,4,1455,0.0,1746,-19.0,AA,N3AYAA,1155,LGA,DFW,208.0,1389.0,14.0,55.0
2013,3,24,2119,64.0,8,60.0,UA,N828UA,696,EWR,MCO,141.0,937.0,21.0,19.0
2013,12,11,727,-2.0,1028,8.0,B6,N768JB,461,LGA,PBI,159.0,1035.0,7.0,27.0
2013,10,27,1600,0.0,1811,-6.0,DL,N341NW,984,JFK,DTW,92.0,509.0,16.0,0.0
2013,3,2,1233,-2.0,1404,-11.0,MQ,N804MQ,4404,JFK,RDU,73.0,427.0,12.0,33.0
2013,12,12,1630,-2.0,1840,-14.0,EV,N14991,4294,EWR,SAV,109.0,708.0,16.0,30.0
2013,11,14,1618,-7.0,1737,-13.0,MQ,N515MQ,3622,LGA,BNA,109.0,764.0,16.0,18.0
2013,9,18,1917,-3.0,2022,-33.0,9E,N934XJ,3555,LGA,BUF,48.0,292.0,19.0,17.0
2013,5,20,1441,6.0,1614,14.0,9E,N8797A,4205,JFK,BWI,37.0,184.0,14.0,41.0
2013,4,14,707,-3.0,823,-17.0,WN,N713SW,1171,EWR,BNA,120.0,748.0,7.0,7.0
2013,8,22,1152,-8.0,1326,-19.0,MQ,N713MQ,3572,LGA,CLE,61.0,419.0,11.0,52.0
2013,3,29,1930,-3.0,2149,-12.0,EV,N13133,4509,EWR,MSY,163.0,1167.0,19.0,30.0
2013,9,16,1013,-6.0,1311,-30.0,UA,N24202,1287,EWR,SFO,340.0,2565.0,10.0,13.0
2013,2,16,1604,4.0,1924,12.0,DL,N3745B,4,JFK,MCO,158.0,944.0,16.0,4.0
2013,12,15,1812,-3.0,2122,-13.0,AA,N3HBAA,1611,LGA,MIA,161.0,1096.0,18.0,12.0
2013,12,6,2349,124.0,238,125.0,B6,N309JB,705,EWR,FLL,150.0,1065.0,23.0,49.0
2013,8,30,743,28.0,929,13.0,EV,N21129,4155,EWR,GRR,86.0,605.0,7.0,43.0
2013,6,14,1710,5.0,1834,-21.0,AA,N587AA,345,LGA,ORD,116.0,733.0,17.0,10.0
2013,11,9,1321,-8.0,1428,-12.0,B6,N279JB,308,JFK,PWM,48.0,273.0,13.0,21.0
2013,6,14,1559,0.0,2014,60.0,DL,N388DA,1394,JFK,PDX,335.0,2454.0,15.0,59.0
2013,7,28,1530,40.0,1735,61.0,9E,N8921B,4115,JFK,IAD,64.0,228.0,15.0,30.0
2013,5,18,2133,-3.0,2229,-12.0,EV,N13956,4674,EWR,DCA,37.0,199.0,21.0,33.0
2013,2,2,1635,-10.0,1818,-20.0,US,N602AW,123,EWR,CLT,86.0,529.0,16.0,35.0
2013,11,27,1458,-2.0,1757,-8.0,MQ,N0EGMQ,3072,JFK,TPA,161.0,1005.0,14.0,58.0
2013,12,2,1858,-2.0,2005,-13.0,US,N741UW,2193,LGA,DCA,41.0,214.0,18.0,58.0
2013,5,28,1820,25.0,2130,27.0,UA,N512UA,535,JFK,LAX,335.0,2475.0,18.0,20.0
2013,4,2,814,-6.0,1002,2.0,MQ,N735MQ,4521,LGA,RDU,78.0,431.0,8.0,14.0
2013,3,20,1701,-2.0,1834,-18.0,EV,N14562,4202,EWR,STL,133.0,872.0,17.0,1.0
2013,12,20,820,-2.0,930,-21.0,EV,N12921,4409,EWR,RIC,51.0,277.0,8.0,20.0
2013,3,25,2029,120.0,2202,90.0,US,N538UW,1973,EWR,CLT,79.0,529.0,20.0,29.0
2013,10,21,903,-7.0,1208,-12.0,AA,N324AA,1,JFK,LAX,324.0,2475.0,9.0,3.0
2013,4,2,1551,-9.0,1843,-18.0,B6,N562JB,369,LGA,PBI,148.0,1035.0,15.0,51.0
2013,9,5,1633,-2.0,1741,-19.0,WN,N928WN,4209,LGA,MDW,108.0,725.0,16.0,33.0
2013,11,8,1213,19.0,1427,18.0,EV,N11121,4567,EWR,MCI,173.0,1092.0,12.0,13.0
2013,1,25,1554,-6.0,1815,58.0,US,N709UW,2181,LGA,DCA,45.0,214.0,15.0,54.0
2013,11,14,1828,-2.0,2115,-23.0,B6,N527JB,201,JFK,FLL,145.0,1069.0,18.0,28.0
2013,5,14,1515,0.0,1744,-22.0,DL,N915DL,2181,LGA,MCO,123.0,950.0,15.0,15.0
2013,1,1,1657,27.0,1948,22.0,UA,N17105,1609,EWR,MCO,148.0,937.0,16.0,57.0
2013,7,4,708,-7.0,931,-39.0,VX,N631VA,399,JFK,LAX,295.0,2475.0,7.0,8.0
2013,10,11,1245,0.0,1540,-20.0,UA,N45440,1289,EWR,SFO,331.0,2565.0,12.0,45.0
2013,9,2,1429,-1.0,1711,-14.0,B6,N566JB,325,JFK,TPA,135.0,1005.0,14.0,29.0
2013,11,8,1827,-3.0,2145,-4.0,DL,N924DL,413,JFK,MIA,149.0,1089.0,18.0,27.0
2013,1,9,1321,-9.0,1618,1.0,B6,N339JB,525,EWR,MCO,147.0,937.0,13.0,21.0
2013,12,4,1655,8.0,1911,25.0,DL,N360NB,1518,EWR,DTW,109.0,488.0,16.0,55.0
2013,7,29,1335,20.0,1456,30.0,EV,N13979,3838,EWR,DCA,39.0,199.0,13.0,35.0
2013,11,30,1205,1.0,1434,-14.0,UA,N573UA,578,EWR,LAS,308.0,2227.0,12.0,5.0
2013,12,9,1512,87.0,1800,80.0,UA,N76064,1611,EWR,IAH,203.0,1400.0,15.0,12.0
2013,6,29,1539,-6.0,1725,-15.0,MQ,N625MQ,2793,JFK,CMH,77.0,483.0,15.0,39.0
2013,8,25,621,21.0,720,5.0,EV,N829AS,5747,LGA,IAD,43.0,229.0,6.0,21.0
2013,12,9,1946,77.0,2119,66.0,EV,N708EV,5274,LGA,BNA,131.0,764.0,19.0,46.0
2013,1,9,747,-6.0,952,-14.0,DL,N301NB,2119,LGA,MSP,165.0,1020.0,7.0,47.0
2013,8,1,1827,62.0,2141,79.0,DL,N3762Y,479,EWR,SLC,287.0,1969.0,18.0,27.0
2013,3,24,1423,-7.0,1717,-18.0,AA,N4XNAA,883,EWR,DFW,209.0,1372.0,14.0,23.0
2013,9,19,813,-9.0,1013,-24.0,EV,N17115,4419,EWR,XNA,152.0,1131.0,8.0,13.0
2013,4,29,1700,0.0,2020,-10.0,UA,N596UA,512,JFK,SFO,349.0,2586.0,17.0,0.0
2013,2,6,1642,-8.0,1820,-6.0,UA,N803UA,464,EWR,ORD,130.0,719.0,16.0,42.0
2013,11,19,1323,-6.0,1439,-1.0,B6,N184JB,308,JFK,PWM,50.0,273.0,13.0,23.0
2013,11,26,2044,-2.0,2359,1.0,B6,N638JB,329,JFK,RSW,165.0,1074.0,20.0,44.0
2013,10,6,655,-5.0,949,0.0,B6,N503JB,683,JFK,MCO,127.0,944.0,6.0,55.0
2013,1,17,955,0.0,1257,37.0,MQ,N504MQ,4654,LGA,ATL,137.0,762.0,9.0,55.0
2013,5,8,705,5.0,951,1.0,DL,N332NW,2285,LGA,MCO,131.0,950.0,7.0,5.0
2013,3,5,1449,-9.0,1604,-25.0,B6,N627JB,8,JFK,BUF,52.0,301.0,14.0,49.0
2013,12,21,1819,-11.0,1955,-22.0,9E,N8532G,2958,JFK,ORF,53.0,290.0,18.0,19.0
2013,12,6,1024,-1.0,1230,8.0,US,N174US,2083,EWR,CLT,93.0,529.0,10.0,24.0
2013,10,4,1249,-11.0,1355,-20.0,US,N770UW,2181,LGA,DCA,44.0,214.0,12.0,49.0
2013,12,17,12,392.0,135,395.0,B6,N228JB,1407,JFK,IAD,54.0,228.0,0.0,12.0
2013,2,16,937,8.0,1440,14.0,B6,N552JB,215,EWR,SJU,214.0,1608.0,9.0,37.0
2013,1,23,1619,-11.0,2011,-9.0,VX,N843VA,27,JFK,SFO,388.0,2586.0,16.0,19.0
2013,3,20,1146,1.0,1447,-4.0,DL,N336NW,1174,LGA,PBI,158.0,1035.0,11.0,46.0
2013,8,17,1701,-4.0,1951,-29.0,AA,N3HNAA,1999,EWR,MIA,149.0,1085.0,17.0,1.0
2013,1,2,1952,53.0,2227,34.0,B6,N746JB,711,JFK,LAS,300.0,2248.0,19.0,52.0
2013,9,16,1622,-7.0,1812,-50.0,US,N553UW,629,JFK,PHX,271.0,2153.0,16.0,22.0
2013,9,27,1645,30.0,1842,19.0,DL,N969DL,1619,LGA,MSP,148.0,1020.0,16.0,45.0
2013,2,7,756,-4.0,906,-2.0,US,N954UW,2118,LGA,BOS,36.0,184.0,7.0,56.0
2013,3,10,1900,-1.0,2002,-19.0,EV,N34111,4131,EWR,RIC,46.0,277.0,19.0,0.0
2013,2,1,954,-5.0,1231,-17.0,B6,N505JB,197,JFK,LAS,316.0,2248.0,9.0,54.0
2013,4,21,1309,-6.0,1447,0.0,EV,N14573,4306,EWR,GSO,76.0,445.0,13.0,9.0
2013,10,5,1029,-1.0,1330,-5.0,AA,N320AA,179,JFK,SFO,338.0,2586.0,10.0,29.0
2013,12,13,1523,-6.0,1805,-20.0,B6,N606JB,573,EWR,TPA,143.0,997.0,15.0,23.0
2013,5,26,1901,-4.0,2227,3.0,B6,N653JB,111,JFK,FLL,134.0,1069.0,19.0,1.0
2013,9,5,1100,-5.0,1340,-38.0,DL,N343NB,954,LGA,FLL,142.0,1076.0,11.0,0.0
2013,12,17,1616,11.0,1938,39.0,B6,N625JB,1843,EWR,PBI,150.0,1023.0,16.0,16.0
2013,5,3,1835,17.0,2135,15.0,B6,N779JB,35,JFK,PBI,143.0,1028.0,18.0,35.0
2013,5,22,814,-1.0,1144,22.0,DL,N983DL,269,JFK,MIA,155.0,1089.0,8.0,14.0
2013,12,9,717,-8.0,955,-7.0,B6,N375JB,677,JFK,JAX,136.0,828.0,7.0,17.0
2013,4,22,954,24.0,1309,0.0,UA,N842UA,220,EWR,SFO,348.0,2565.0,9.0,54.0
2013,9,4,630,-9.0,825,-25.0,EV,N11113,4258,EWR,CLT,81.0,529.0,6.0,30.0
2013,4,6,1706,16.0,1942,-7.0,UA,N32404,1717,EWR,IAH,195.0,1400.0,17.0,6.0
2013,8,31,1541,-4.0,1938,-19.0,DL,N384DA,4,JFK,SJU,192.0,1598.0,15.0,41.0
2013,7,27,1802,2.0,2017,-21.0,DL,N6711M,61,LGA,ATL,111.0,762.0,18.0,2.0
2013,7,22,44,195.0,154,182.0,EV,N16170,4498,EWR,PWM,43.0,284.0,0.0,44.0
2013,12,17,1914,-1.0,2225,6.0,DL,N911DE,2159,JFK,MCO,145.0,944.0,19.0,14.0
2013,2,21,1558,-2.0,1942,17.0,AA,N3CNAA,1467,LGA,MIA,167.0,1096.0,15.0,58.0
2013,3,23,1600,0.0,1925,0.0,AA,N3CRAA,1467,LGA,MIA,163.0,1096.0,16.0,0.0
2013,5,22,1534,-4.0,1842,-14.0,B6,N627JB,133,JFK,RSW,164.0,1074.0,15.0,34.0
2013,1,3,1353,-6.0,1505,-12.0,EV,N830AS,5712,JFK,IAD,45.0,228.0,13.0,53.0
2013,5,25,1012,-3.0,1258,-12.0,AA,N3DTAA,731,LGA,DFW,184.0,1389.0,10.0,12.0
2013,9,30,1029,-1.0,1337,11.0,UA,N13750,1025,LGA,IAH,203.0,1416.0,10.0,29.0
2013,9,26,1446,-9.0,1618,-12.0,9E,N8501F,3754,JFK,IAD,44.0,228.0,14.0,46.0
2013,6,17,1451,-4.0,1826,34.0,UA,N841UA,439,EWR,SAN,339.0,2425.0,14.0,51.0
2013,1,26,827,-3.0,1328,-7.0,DL,N635DL,301,JFK,SJU,191.0,1598.0,8.0,27.0
2013,3,29,1159,-10.0,1301,-17.0,EV,N13538,3267,EWR,BTV,45.0,266.0,11.0,59.0
2013,8,17,1734,-1.0,2023,-7.0,AA,N3EHAA,1901,JFK,IAH,202.0,1417.0,17.0,34.0
2013,1,3,1949,50.0,2241,46.0,B6,N805JB,155,JFK,MCO,145.0,944.0,19.0,49.0
2013,3,7,1525,-5.0,1758,-7.0,MQ,N736MQ,4525,LGA,XNA,167.0,1147.0,15.0,25.0
2013,7,16,1320,-3.0,1612,-22.0,UA,N38473,1070,EWR,SFO,310.0,2565.0,13.0,20.0
2013,4,6,1723,-6.0,2009,-35.0,AA,N3CDAA,1999,EWR,MIA,144.0,1085.0,17.0,23.0
2013,7,22,1057,-3.0,1328,-4.0,UA,N37263,1497,EWR,IAH,180.0,1400.0,10.0,57.0
2013,3,26,1207,-8.0,1516,0.0,B6,N337JB,625,JFK,HOU,219.0,1428.0,12.0,7.0
2013,7,23,955,5.0,1215,-5.0,VX,N634VA,251,JFK,LAS,290.0,2248.0,9.0,55.0
2013,2,12,1858,-2.0,2027,-13.0,UA,N458UA,954,EWR,ORD,119.0,719.0,18.0,58.0
2013,3,6,657,-3.0,815,8.0,US,N949UW,2116,LGA,BOS,40.0,184.0,6.0,57.0
2013,1,23,658,-2.0,800,-15.0,UA,N37434,1142,EWR,BOS,37.0,200.0,6.0,58.0
2013,12,8,1256,-3.0,1559,-2.0,UA,N406UA,788,EWR,MIA,162.0,1085.0,12.0,56.0
2013,4,20,1557,-8.0,1706,-23.0,9E,N8736A,3603,JFK,PHL,31.0,94.0,15.0,57.0
2013,9,13,1257,10.0,1542,7.0,B6,N612JB,553,JFK,PBI,144.0,1028.0,12.0,57.0
2013,3,30,1322,-3.0,1629,-21.0,VX,N625VA,411,JFK,LAX,345.0,2475.0,13.0,22.0
2013,7,2,1407,167.0,1514,161.0,B6,N231JB,208,JFK,PWM,45.0,273.0,14.0,7.0
2013,3,12,1844,149.0,2035,123.0,DL,N333NW,1619,LGA,MSP,135.0,1020.0,18.0,44.0
2013,4,15,1655,-5.0,1821,-9.0,MQ,N671MQ,4323,JFK,ORF,57.0,290.0,16.0,55.0
2013,6,15,1534,-1.0,1702,-23.0,MQ,N723MQ,3416,LGA,RDU,63.0,431.0,15.0,34.0
2013,8,18,657,-2.0,938,-1.0,UA,N14219,1144,EWR,MCO,141.0,937.0,6.0,57.0
2013,8,5,602,-3.0,847,-18.0,AA,N3JHAA,1837,LGA,MIA,139.0,1096.0,6.0,2.0
2013,11,6,1725,-4.0,2017,2.0,UA,N24706,1022,EWR,LAS,321.0,2227.0,17.0,25.0
2013,8,5,1643,5.0,1757,-14.0,EV,N11189,4300,EWR,RIC,55.0,277.0,16.0,43.0
2013,2,26,909,2.0,1407,-1.0,UA,N27722,1519,EWR,STT,204.0,1634.0,9.0,9.0
2013,8,3,1909,4.0,2222,12.0,UA,N37464,1680,EWR,MIA,160.0,1085.0,19.0,9.0
2013,4,5,1702,7.0,1953,-24.0,DL,N364NB,706,JFK,AUS,194.0,1521.0,17.0,2.0
2013,6,9,1325,-5.0,1526,-10.0,EV,N16919,4395,EWR,IND,101.0,645.0,13.0,25.0
2013,11,1,955,-5.0,1231,-14.0,B6,N519JB,411,JFK,LAS,311.0,2248.0,9.0,55.0
2013,3,18,1325,-5.0,1647,18.0,B6,N807JB,431,LGA,SRQ,165.0,1047.0,13.0,25.0
2013,9,25,1358,-1.0,1702,-1.0,B6,N537JB,213,JFK,LGB,339.0,2465.0,13.0,58.0
2013,6,1,1753,-2.0,1912,-18.0,MQ,N510MQ,4601,LGA,RDU,65.0,431.0,17.0,53.0
2013,9,1,2118,19.0,2359,1.0,B6,N705JB,523,JFK,LAX,313.0,2475.0,21.0,18.0
2013,7,29,1029,-1.0,1300,12.0,DL,N3752,1529,JFK,LAS,300.0,2248.0,10.0,29.0
2013,4,28,1835,6.0,2105,4.0,UA,N13718,1214,EWR,DEN,219.0,1605.0,18.0,35.0
2013,1,23,520,-5.0,757,-21.0,UA,N840UA,479,EWR,IAH,196.0,1400.0,5.0,20.0
2013,7,24,726,-4.0,1027,2.0,AA,N3FKAA,1757,JFK,TPA,161.0,1005.0,7.0,26.0
2013,2,12,1358,-12.0,1535,-20.0,MQ,N723MQ,4491,LGA,CLE,78.0,419.0,13.0,58.0
2013,3,6,1452,7.0,1801,-18.0,DL,N722TW,963,JFK,LAX,341.0,2475.0,14.0,52.0
2013,9,4,1015,0.0,1118,-21.0,EV,N11127,4198,EWR,BNA,105.0,748.0,10.0,15.0
2013,2,7,1935,35.0,2052,34.0,EV,N828AS,5714,JFK,IAD,44.0,228.0,19.0,35.0
2013,3,24,1409,9.0,1507,4.0,US,N951UW,2130,LGA,BOS,39.0,184.0,14.0,9.0
2013,4,22,1943,44.0,2246,58.0,UA,N506UA,230,LGA,IAH,198.0,1416.0,19.0,43.0
2013,1,27,1101,1.0,1158,-11.0,UA,N37252,1233,EWR,BOS,39.0,200.0,11.0,1.0
2013,8,29,2229,149.0,114,117.0,UA,N511UA,394,EWR,SFO,326.0,2565.0,22.0,29.0
2013,6,13,631,1.0,755,-5.0,B6,N296JB,905,JFK,ORD,119.0,740.0,6.0,31.0
2013,7,2,750,-5.0,936,-19.0,MQ,N724MQ,3478,LGA,DTW,84.0,502.0,7.0,50.0
2013,10,8,2132,-8.0,2226,-24.0,MQ,N511MQ,3660,LGA,BNA,97.0,764.0,21.0,32.0
2013,5,26,1543,-2.0,1732,-35.0,EV,N604QX,5181,EWR,ATL,93.0,746.0,15.0,43.0
2013,2,17,2059,59.0,2247,50.0,9E,N921XJ,3329,JFK,PIT,66.0,340.0,20.0,59.0
2013,12,4,1422,-7.0,1548,-35.0,9E,N925XJ,3527,LGA,RDU,66.0,431.0,14.0,22.0
2013,7,28,2231,36.0,2331,7.0,UA,N16701,1686,EWR,BOS,36.0,200.0,22.0,31.0
2013,1,10,1853,-2.0,2124,-18.0,DL,N1602,951,JFK,ATL,112.0,760.0,18.0,53.0
2013,9,18,553,-7.0,656,-19.0,MQ,N505MQ,3267,EWR,ORD,103.0,719.0,5.0,53.0
2013,11,13,1824,-6.0,2017,-35.0,9E,N8623A,2954,JFK,CHS,80.0,636.0,18.0,24.0
2013,5,9,1312,-3.0,1602,-14.0,B6,N588JB,1601,LGA,RSW,145.0,1080.0,13.0,12.0
2013,5,10,1532,2.0,1728,-4.0,US,N757UW,1899,LGA,CLT,84.0,544.0,15.0,32.0
2013,5,20,1600,0.0,1841,-34.0,DL,N711ZX,1461,JFK,LAX,307.0,2475.0,16.0,0.0
2013,6,27,1330,0.0,1511,13.0,B6,N355JB,286,JFK,ROC,51.0,264.0,13.0,30.0
2013,1,11,701,-4.0,933,-27.0,UA,N476UA,235,EWR,MCO,133.0,937.0,7.0,1.0
2013,5,1,752,-3.0,913,3.0,MQ,N852MQ,4418,JFK,DCA,44.0,213.0,7.0,52.0
2013,7,17,1644,8.0,1828,0.0,EV,N26549,4411,EWR,MEM,130.0,946.0,16.0,44.0
2013,11,2,1703,-1.0,2036,15.0,UA,N590UA,512,JFK,SFO,369.0,2586.0,17.0,3.0
2013,7,27,1220,-9.0,1346,-5.0,B6,N355JB,2502,JFK,BUF,58.0,301.0,12.0,20.0
2013,6,27,1505,6.0,1822,24.0,UA,N597UA,841,JFK,LAX,316.0,2475.0,15.0,5.0
2013,4,22,1339,-6.0,1616,46.0,MQ,N723MQ,4491,LGA,CLE,65.0,419.0,13.0,39.0
2013,6,22,1854,-8.0,2003,-21.0,EV,N13949,4191,EWR,BNA,100.0,748.0,18.0,54.0
2013,11,5,1647,-8.0,1835,-10.0,AA,N584AA,2223,LGA,STL,148.0,888.0,16.0,47.0
2013,1,19,1301,61.0,1540,39.0,UA,N14731,1461,EWR,IAH,193.0,1400.0,13.0,1.0
2013,1,1,1521,6.0,1830,7.0,DL,N378NW,507,LGA,MCO,145.0,950.0,15.0,21.0
2013,4,19,1454,-5.0,1802,-2.0,UA,N477UA,509,EWR,AUS,229.0,1504.0,14.0,54.0
2013,12,6,1400,0.0,1501,-6.0,US,N965UW,2150,LGA,BOS,37.0,184.0,14.0,0.0
2013,12,4,457,-3.0,645,-6.0,US,N197UW,1895,EWR,CLT,90.0,529.0,4.0,57.0
2013,2,17,1444,-6.0,1741,-14.0,AA,N5FSAA,1813,JFK,MCO,137.0,944.0,14.0,44.0
2013,10,31,1535,5.0,1826,-3.0,B6,N779JB,83,JFK,MCO,129.0,944.0,15.0,35.0
2013,12,13,808,-7.0,1113,-10.0,B6,N228JB,281,JFK,HOU,220.0,1428.0,8.0,8.0
